dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,20,v8,0.0,0.786,0.781,0.756,5|6|7|8|19|23|28|30|31|33|34|37|38|42|43|70|74|78|148|149||5|6|7|8|9|28|30|33|34|37|38|70|74|76|78|101|115|137|148|149||4|6|7|8|21|23|28|33|34|37|38|42|43|78|101|109|115|127|149|181||4|5|6|7|8|9|21|28|29|30|33|34|37|38|44|70|78|115|148|149||5|6|7|8|9|23|28|29|33|34|37|38|42|56|70|74|78|127|148|149||5|6|7|8|9|19|23|28|29|30|33|34|37|38|43|56|74|78|148|149||5|6|7|8|19|23|28|29|31|33|34|37|38|42|43|78|115|127|137|149||5|6|7|8|9|23|28|29|33|34|37|38|42|43|44|56|70|76|78|149||4|6|7|8|9|19|23|28|33|34|37|38|42|56|70|78|127|137|148|149||5|6|7|8|9|19|23|28|29|33|34|37|38|42|43|44|70|74|78|149
indian_pines,19,v8,0.0,0.781,0.774,0.751,5|6|7|8|19|23|28|30|31|33|34|37|38|42|43|74|78|148|149||5|6|7|8|28|30|33|34|37|38|70|74|76|78|101|115|137|148|149||4|6|7|8|21|23|28|33|34|37|38|42|43|78|101|109|127|149|181||4|5|6|7|8|9|21|28|29|30|33|34|37|38|44|70|115|148|149||5|6|7|8|9|23|28|29|33|34|37|38|42|56|70|78|127|148|149||5|6|7|8|9|19|23|28|29|30|33|34|37|38|43|56|74|78|148||5|6|7|8|19|23|28|29|31|33|34|37|38|42|43|78|127|137|149||5|6|7|8|9|23|28|29|33|34|37|38|42|43|44|56|70|76|149||4|6|7|8|9|19|28|33|34|37|38|42|56|70|78|127|137|148|149||5|6|7|8|9|23|28|29|33|34|37|38|42|43|44|70|74|78|149
indian_pines,18,v8,0.0,0.779,0.772,0.748,5|6|7|8|19|23|28|30|31|33|34|37|38|42|74|78|148|149||5|6|7|8|28|30|33|34|37|38|70|74|76|78|115|137|148|149||4|6|7|8|21|23|28|33|34|37|38|42|43|78|109|127|149|181||4|5|6|7|8|9|28|29|30|33|34|37|38|44|70|115|148|149||5|6|7|8|23|28|29|33|34|37|38|42|56|70|78|127|148|149||5|6|7|8|9|23|28|29|30|33|34|37|38|43|56|74|78|148||5|6|7|8|19|23|28|29|31|33|34|37|38|42|43|78|137|149||5|6|7|8|9|23|28|29|33|34|37|38|42|43|44|56|76|149||4|6|7|8|19|28|33|34|37|38|42|56|70|78|127|137|148|149||5|6|7|8|23|28|29|33|34|37|38|42|43|44|70|74|78|149
indian_pines,17,v8,0.0,0.771,0.763,0.739,5|6|7|8|19|23|28|30|31|33|34|37|38|42|74|148|149||5|6|7|8|28|30|33|34|37|38|70|74|76|78|137|148|149||4|6|7|8|23|28|33|34|37|38|42|43|78|109|127|149|181||4|5|6|7|8|9|28|29|30|33|34|37|38|44|70|148|149||5|6|7|8|23|28|29|33|34|37|38|42|56|78|127|148|149||5|6|7|8|9|23|28|29|30|33|34|37|38|56|74|78|148||5|6|7|8|19|23|28|29|31|33|34|37|38|42|43|78|149||5|6|7|8|9|23|28|29|33|34|37|38|42|43|44|56|149||4|6|7|8|19|28|33|34|37|38|42|56|70|78|127|137|148||5|6|7|8|23|28|29|33|34|37|38|42|43|44|70|78|149
indian_pines,16,v8,0.0,0.769,0.755,0.737,5|6|7|8|19|23|28|30|33|34|37|38|42|74|148|149||5|6|7|8|28|30|33|34|37|38|74|76|78|137|148|149||4|6|7|8|23|28|33|34|37|38|42|43|78|109|127|149||4|5|6|7|8|9|28|29|30|33|34|37|38|44|70|148||5|6|7|8|23|28|29|33|34|37|38|42|78|127|148|149||5|6|7|8|9|28|29|30|33|34|37|38|56|74|78|148||5|6|7|8|19|23|28|29|33|34|37|38|42|43|78|149||5|6|7|8|9|23|28|29|33|34|37|38|42|43|56|149||4|6|7|8|19|28|33|34|37|38|42|56|78|127|137|148||5|6|7|8|23|28|29|33|34|37|38|42|44|70|78|149
indian_pines,15,v8,0.0,0.762,0.746,0.729,5|6|7|8|19|23|28|30|33|34|37|38|42|148|149||5|6|7|8|28|30|33|34|37|38|74|78|137|148|149||4|6|7|8|23|28|33|34|37|38|42|43|109|127|149||4|5|6|7|8|9|28|29|30|33|34|37|38|44|148||6|7|8|23|28|29|33|34|37|38|42|78|127|148|149||5|6|7|8|9|28|29|33|34|37|38|56|74|78|148||5|6|7|8|19|23|28|29|33|34|37|38|42|78|149||5|6|7|8|23|28|29|33|34|37|38|42|43|56|149||4|6|7|8|28|33|34|37|38|42|56|78|127|137|148||5|6|7|8|23|28|29|33|34|37|38|44|70|78|149
indian_pines,14,v8,0.0,0.761,0.741,0.727,5|6|7|8|19|23|28|30|33|34|37|38|42|148||5|6|7|8|28|30|33|34|37|38|74|78|137|148||4|6|8|23|28|33|34|37|38|42|43|109|127|149||4|5|6|7|8|28|29|30|33|34|37|38|44|148||6|7|8|23|28|29|33|34|37|38|42|78|127|148||5|6|7|8|9|28|29|34|37|38|56|74|78|148||5|6|7|8|19|23|28|29|33|34|37|38|42|78||5|6|7|8|23|28|29|33|34|37|38|42|56|149||4|6|7|8|28|33|34|37|38|42|56|78|127|148||5|6|7|8|23|28|33|34|37|38|44|70|78|149
indian_pines,13,v8,0.0,0.746,0.732,0.71,5|6|7|8|23|28|30|33|34|37|38|42|148||5|6|7|8|28|30|33|34|37|38|74|78|148||4|6|8|23|28|33|34|37|38|42|43|127|149||4|5|6|7|8|28|29|33|34|37|38|44|148||6|7|8|23|28|33|34|37|38|42|78|127|148||5|6|7|8|28|29|34|37|38|56|74|78|148||5|6|7|8|23|28|29|33|34|37|38|42|78||5|6|7|8|23|28|29|33|34|37|38|42|56||4|6|7|8|28|33|34|37|38|42|56|78|148||6|7|8|23|28|33|34|37|38|44|70|78|149
indian_pines,12,v8,0.0,0.745,0.725,0.708,5|6|7|8|23|28|30|33|34|37|38|148||5|6|7|8|28|33|34|37|38|74|78|148||4|6|8|23|28|33|34|37|38|42|43|127||5|6|7|8|28|29|33|34|37|38|44|148||6|7|8|23|28|33|34|37|38|42|78|148||5|6|7|8|28|29|34|37|38|56|78|148||5|6|7|8|23|28|29|33|34|37|38|78||5|6|7|8|23|28|29|33|34|37|38|42||6|7|8|28|33|34|37|38|42|56|78|148||6|7|8|23|28|33|34|37|38|44|78|149
indian_pines,11,v8,0.0,0.741,0.719,0.704,5|6|8|23|28|30|33|34|37|38|148||5|6|8|28|33|34|37|38|74|78|148||4|6|8|23|28|33|34|37|38|43|127||5|6|7|8|28|33|34|37|38|44|148||6|7|8|23|28|33|34|37|38|42|148||5|6|7|8|28|29|34|37|38|56|148||5|6|7|8|23|28|29|34|37|38|78||5|6|8|23|28|29|33|34|37|38|42||6|8|28|33|34|37|38|42|56|78|148||6|7|8|23|28|33|34|37|38|44|78
indian_pines,10,v8,0.0,0.741,0.726,0.704,5|6|8|23|28|33|34|37|38|148||5|6|8|28|33|34|37|38|78|148||6|8|23|28|33|34|37|38|43|127||5|6|8|28|33|34|37|38|44|148||6|7|8|28|33|34|37|38|42|148||5|6|7|8|28|34|37|38|56|148||6|7|8|23|28|29|34|37|38|78||5|6|8|23|28|29|33|34|37|38||6|8|28|33|34|37|38|42|56|148||6|7|8|28|33|34|37|38|44|78
indian_pines,9,v8,0.0,0.732,0.707,0.693,6|8|23|28|33|34|37|38|148||5|6|8|28|34|37|38|78|148||6|8|23|28|33|34|37|38|127||5|6|8|28|33|34|37|38|148||6|8|28|33|34|37|38|42|148||5|6|7|8|28|34|37|38|56||6|8|23|28|29|34|37|38|78||6|8|23|28|29|33|34|37|38||6|8|28|33|34|37|38|42|56||6|7|8|28|33|34|37|38|78
indian_pines,8,v8,0.0,0.708,0.682,0.665,6|8|23|28|34|37|38|148||5|6|8|28|34|37|38|148||6|8|23|28|33|34|37|38||5|6|8|28|33|34|37|38||6|8|28|33|37|38|42|148||6|7|8|28|34|37|38|56||6|8|28|29|34|37|38|78||6|8|23|28|33|34|37|38||6|8|28|33|34|37|38|42||6|7|8|28|33|34|37|38
indian_pines,7,v8,0.0,0.691,0.664,0.645,6|8|23|28|34|38|148||5|6|8|28|34|37|38||6|8|23|33|34|37|38||6|8|28|33|34|37|38||6|8|28|33|37|38|42||6|8|28|34|37|38|56||6|8|28|29|34|37|38||6|8|28|33|34|37|38||6|8|28|33|34|37|38||6|8|28|33|34|37|38
indian_pines,6,v8,0.0,0.681,0.643,0.634,6|23|28|34|38|148||6|8|28|34|37|38||6|8|33|34|37|38||6|8|28|33|34|38||6|8|28|33|37|38||6|8|28|34|37|38||6|8|28|34|37|38||6|8|28|34|37|38||6|8|28|34|37|38||6|8|28|34|37|38
indian_pines,5,v8,0.0,0.659,0.588,0.606,6|28|34|38|148||6|8|28|37|38||6|8|34|37|38||6|8|28|34|38||6|8|33|37|38||6|8|34|37|38||6|8|28|37|38||6|28|34|37|38||6|8|28|34|38||6|8|28|34|38
