dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
indian_pines,14,v47,185.309,0.754,0.708,0.708,9|12|22|25|33|43|46|68|94|115|126|129|152|161,-0.0017532715573906898|-0.514115035533905|0.014915499836206436|-0.40865859389305115|0.005054013337939978|-0.01049028616398573|0.004732966888695955|-0.0023614438250660896|-0.004354399163275957|-0.01730974391102791|0.00818975456058979|-0.0011278572492301464|-0.006446171086281538|-0.015275465324521065
indian_pines,13,v47,185.518,0.763,0.731,0.731,8|17|27|34|41|50|111|116|128|129|161|170|171,-0.00303622311912477|-0.3628655672073364|-0.00568303931504488|-0.0001873875444289297|-0.011043723672628403|-0.0312043409794569|0.0008852488826960325|0.38862764835357666|0.0012519368901848793|-0.020534928888082504|-0.02299172431230545|-0.01007175538688898|0.00387549982406199
indian_pines,12,v47,185.216,0.754,0.717,0.717,5|17|28|35|63|68|117|126|134|148|160|164,0.019776005297899246|-0.03270244225859642|-0.0008742362842895091|-0.0001312035892624408|0.0003028612118214369|-0.010924863629043102|-0.0007682208088226616|-0.0036017517559230328|-0.008319038897752762|-0.018179181963205338|-0.5016766786575317|0.016508111730217934
indian_pines,11,v47,188.414,0.74,0.699,0.699,19|25|45|46|70|110|114|126|134|175|177,0.01083466038107872|-0.0008560706628486514|0.00244277180172503|0.0009233909077011049|-0.002488247584551573|-0.029675502330064774|-0.0006469915388152003|0.025644054636359215|0.03578153997659683|0.017075324431061745|0.010052233003079891
indian_pines,10,v47,187.916,0.765,0.73,0.73,14|26|36|62|69|117|125|149|158|163,-0.014832762070000172|-0.0002890049945563078|0.014837865717709064|0.026241349056363106|-0.016856199130415916|-0.0037870032247155905|0.021293113008141518|0.02436826564371586|-0.29048046469688416|-0.009958973154425621
indian_pines,9,v47,186.589,0.732,0.68,0.68,29|34|47|51|114|131|164|171|180,-0.3255867660045624|0.0012993684504181147|-0.02986694499850273|-0.31869634985923767|-0.0010276657994836569|0.030979465693235397|-0.03176978975534439|0.013042092323303223|0.00020989906624890864
indian_pines,8,v47,188.655,0.745,0.708,0.708,14|42|67|112|114|127|148|162,-0.00841350108385086|0.015946727246046066|-0.015990354120731354|-0.01668589748442173|-0.0032418749760836363|0.04014585539698601|0.013455957174301147|-0.2735650837421417
indian_pines,7,v47,191.947,0.757,0.711,0.711,9|28|41|62|111|130|177,-0.005903319921344519|-0.009779851883649826|-0.01672997511923313|-0.002981947734951973|0.0069321016781032085|0.001820407691411674|0.002077267738059163
indian_pines,6,v47,191.837,0.711,0.674,0.674,35|41|59|123|128|162,-0.1554930955171585|0.010391542688012123|0.020345153287053108|0.01218507345765829|0.014520848169922829|0.019842009991407394
indian_pines,5,v47,191.274,0.709,0.649,0.649,30|41|127|163|176,-0.02575835771858692|-0.007092583924531937|0.025849035009741783|-0.00142367510125041|0.0036810629535466433
