dataset,target_size,algorithm,time,oa,aa,k,selected_features
indian_pines,20,v2,0.0,0.656,0.624,0.608,0|2|3|4|10|13|44|47|48|49|50|51|52|54|66|69|155|156|166|167||0|4|13|44|46|47|48|50|51|52|54|66|75|143|155|156|166|168|174|199||0|3|4|10|15|45|46|47|48|49|50|51|52|54|62|68|75|156|167|199||0|9|13|15|44|45|47|48|50|51|52|62|64|69|75|155|156|166|167|168||0|2|3|4|10|46|47|48|50|51|52|55|69|75|143|155|156|166|167|168||0|10|13|44|46|47|48|49|50|51|52|75|143|155|156|166|167|168|170|199||0|2|4|10|44|45|47|50|51|52|62|66|68|69|75|103|143|155|156|168||0|3|4|46|47|48|49|50|51|52|54|55|64|66|68|75|155|166|167|199||0|3|4|9|10|13|44|46|48|50|52|54|68|75|143|155|156|166|168|199||0|10|15|45|46|47|48|50|51|52|54|55|64|143|144|155|156|166|167|168
indian_pines,19,v2,0.0,0.651,0.617,0.602,0|2|3|4|10|13|44|47|48|50|51|52|54|66|69|155|156|166|167||0|4|13|44|46|47|48|50|51|52|54|66|75|143|155|156|166|168|199||0|3|4|10|15|45|46|47|49|50|51|52|54|62|68|75|156|167|199||0|9|13|15|44|45|47|48|50|51|52|62|64|69|155|156|166|167|168||0|2|3|4|10|46|47|48|50|51|52|55|75|143|155|156|166|167|168||0|10|13|44|46|47|49|50|51|52|75|143|155|156|166|167|168|170|199||0|2|4|10|44|45|47|50|51|52|62|66|68|69|75|103|143|156|168||0|3|4|46|47|48|49|50|51|52|54|55|64|66|68|75|166|167|199||0|3|4|9|10|13|44|46|48|50|52|54|68|75|143|155|156|166|199||0|10|15|45|46|47|48|50|51|52|54|64|143|144|155|156|166|167|168
indian_pines,18,v2,0.0,0.646,0.612,0.596,0|2|3|4|10|13|44|47|48|50|51|52|54|66|155|156|166|167||0|4|13|44|46|48|50|51|52|54|66|75|143|155|156|166|168|199||0|3|4|10|15|45|46|47|49|50|51|52|54|62|68|75|167|199||0|9|13|15|44|45|47|48|50|51|52|62|64|69|155|156|166|167||0|2|3|4|10|46|47|48|50|51|52|55|143|155|156|166|167|168||0|10|13|44|46|47|49|50|51|52|75|143|155|156|166|167|170|199||0|2|4|10|44|45|47|50|51|52|62|66|68|69|75|143|156|168||0|3|4|46|47|48|49|50|51|52|54|55|64|66|75|166|167|199||0|3|4|9|10|13|44|46|48|50|52|54|68|75|155|156|166|199||0|10|15|45|46|47|48|50|51|52|54|143|144|155|156|166|167|168
indian_pines,17,v2,0.0,0.639,0.607,0.588,0|2|3|4|10|13|44|47|48|50|51|52|54|66|155|156|166||0|4|44|46|48|50|51|52|54|66|75|143|155|156|166|168|199||0|3|4|10|15|45|46|47|49|50|51|52|54|62|75|167|199||0|9|13|15|44|47|48|50|51|52|62|64|69|155|156|166|167||0|2|3|4|46|47|48|50|51|52|55|143|155|156|166|167|168||0|10|13|44|46|47|49|50|51|52|75|143|155|156|166|170|199||0|2|4|10|44|45|47|50|51|52|62|66|68|69|75|143|156||0|3|46|47|48|49|50|51|52|54|55|64|66|75|166|167|199||0|3|4|9|10|13|44|46|48|50|52|54|68|155|156|166|199||0|10|15|45|46|47|48|50|51|52|54|143|155|156|166|167|168
indian_pines,16,v2,0.0,0.63,0.6,0.578,0|3|4|10|13|44|47|48|50|51|52|54|66|155|156|166||0|4|44|46|48|50|51|52|54|66|75|143|155|156|166|199||0|3|4|10|15|45|46|47|50|51|52|54|62|75|167|199||0|9|13|15|44|47|48|50|51|52|62|64|69|155|156|166||0|2|3|4|46|47|48|50|51|52|143|155|156|166|167|168||0|10|13|44|46|47|49|50|51|52|143|155|156|166|170|199||0|2|4|10|44|47|50|51|52|62|66|68|69|75|143|156||0|3|46|47|48|49|50|51|52|55|64|66|75|166|167|199||0|3|4|9|10|13|44|46|48|50|52|54|68|155|156|199||0|10|15|45|46|47|48|51|52|54|143|155|156|166|167|168
indian_pines,15,v2,0.0,0.625,0.596,0.572,0|4|10|13|44|47|48|50|51|52|54|66|155|156|166||0|44|46|48|50|51|52|54|66|75|143|155|156|166|199||0|3|4|10|15|45|46|47|50|51|52|54|62|167|199||0|9|13|15|44|47|48|50|51|52|62|64|69|156|166||0|2|4|46|47|48|50|51|52|143|155|156|166|167|168||0|10|13|44|46|47|49|50|51|52|143|155|156|170|199||0|2|4|44|47|50|51|52|62|66|68|69|75|143|156||0|3|47|48|49|50|51|52|55|64|66|75|166|167|199||0|3|4|9|10|13|44|48|50|52|54|68|155|156|199||0|10|15|45|46|48|51|52|54|143|155|156|166|167|168
indian_pines,14,v2,0.0,0.623,0.584,0.569,0|4|10|13|44|48|50|51|52|54|66|155|156|166||0|44|46|48|51|52|54|66|75|143|155|156|166|199||0|3|4|10|15|45|46|47|50|51|52|54|62|199||0|9|13|44|47|48|50|51|52|62|64|69|156|166||0|2|4|46|47|48|50|51|52|143|155|156|166|168||0|10|44|46|47|49|50|51|52|143|155|156|170|199||0|2|4|44|47|50|51|52|62|66|68|75|143|156||0|3|47|48|49|50|51|52|55|64|75|166|167|199||0|3|4|9|10|13|48|50|52|54|68|155|156|199||0|10|15|46|48|51|52|54|143|155|156|166|167|168
indian_pines,13,v2,0.0,0.62,0.576,0.564,0|4|10|44|48|50|51|52|54|66|155|156|166||0|44|46|48|51|52|54|66|75|155|156|166|199||0|3|4|10|15|45|46|47|50|51|52|62|199||0|9|13|44|47|48|50|52|62|64|69|156|166||0|2|4|46|47|50|51|52|143|155|156|166|168||0|10|44|46|47|50|51|52|143|155|156|170|199||0|2|4|44|47|50|51|52|66|68|75|143|156||0|47|48|49|50|51|52|55|64|75|166|167|199||0|4|9|10|13|48|50|52|54|68|155|156|199||0|10|15|46|48|51|52|143|155|156|166|167|168
indian_pines,12,v2,0.0,0.611,0.566,0.555,0|4|10|44|48|50|51|52|54|155|156|166||0|44|46|51|52|54|66|75|155|156|166|199||0|3|4|10|15|45|47|50|51|52|62|199||0|9|13|44|47|48|50|52|64|69|156|166||0|2|4|47|50|51|52|143|155|156|166|168||0|10|44|46|47|50|51|52|143|155|156|170||0|2|4|44|47|50|51|52|66|75|143|156||0|47|48|50|51|52|55|64|75|166|167|199||0|4|9|10|13|48|50|52|54|155|156|199||0|10|15|46|48|51|52|143|155|156|167|168
indian_pines,11,v2,0.0,0.61,0.566,0.553,0|4|10|44|48|50|51|52|54|155|156||0|44|46|51|52|54|75|155|156|166|199||0|4|10|15|45|47|50|51|52|62|199||0|9|44|47|48|50|52|64|69|156|166||0|2|4|47|50|51|52|143|155|156|166||0|10|44|46|47|50|51|52|143|155|156||0|2|44|47|50|51|52|66|75|143|156||0|47|48|50|51|52|64|75|166|167|199||0|4|9|10|13|48|50|52|54|155|156||0|10|15|46|51|52|143|155|156|167|168
indian_pines,10,v2,0.0,0.604,0.555,0.546,0|4|10|44|48|50|51|52|155|156||0|44|46|51|52|75|155|156|166|199||0|4|10|15|45|50|51|52|62|199||0|9|44|47|48|52|64|69|156|166||0|2|4|50|51|52|143|155|156|166||0|10|44|47|50|51|52|143|155|156||0|2|47|50|51|52|66|75|143|156||0|47|48|50|51|52|75|166|167|199||0|4|9|10|13|48|50|52|155|156||0|10|15|51|52|143|155|156|167|168
indian_pines,9,v2,0.0,0.598,0.533,0.537,0|4|10|44|50|51|52|155|156||0|44|46|51|52|155|156|166|199||0|4|15|45|50|51|52|62|199||0|44|47|48|52|64|69|156|166||0|2|4|50|51|52|143|156|166||0|10|44|47|50|51|52|143|156||0|2|47|50|51|52|66|75|156||0|47|48|50|51|52|75|167|199||0|4|9|10|13|48|50|52|155||0|10|15|51|52|143|155|156|167
indian_pines,8,v2,0.0,0.582,0.512,0.518,0|4|44|50|51|52|155|156||0|46|51|52|155|156|166|199||0|4|15|50|51|52|62|199||0|44|47|48|52|64|156|166||0|2|4|51|52|143|156|166||0|44|47|50|51|52|143|156||0|47|50|51|52|66|75|156||0|47|48|50|51|52|75|199||0|9|10|13|48|50|52|155||0|10|15|51|52|143|155|156
indian_pines,7,v2,0.0,0.561,0.475,0.491,0|4|44|50|51|52|156||0|51|52|155|156|166|199||0|4|15|50|51|52|199||0|44|47|48|52|64|166||0|4|51|52|143|156|166||0|44|47|50|51|52|143||0|47|50|51|52|66|75||0|47|48|50|51|75|199||0|9|10|13|50|52|155||0|10|51|52|143|155|156
indian_pines,6,v2,0.0,0.556,0.458,0.482,0|4|50|51|52|156||0|52|155|156|166|199||0|4|15|50|51|52||0|44|47|48|52|166||0|4|51|143|156|166||0|44|50|51|52|143||0|47|50|51|66|75||0|48|50|51|75|199||0|10|13|50|52|155||0|10|51|52|143|156
indian_pines,5,v2,0.0,0.54,0.42,0.461,0|4|50|51|156||0|52|156|166|199||0|15|50|51|52||0|44|47|48|166||0|4|143|156|166||0|44|50|52|143||0|47|50|51|66||0|48|50|51|75||0|10|13|50|52||0|51|52|143|156
